message,messagetype
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 6432.0 ON DATE 2018-08-02 03:34:27 PM BY UPI REF NO 821415623791.DOWNLOAD YONO /U00A1 WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 672.5 ON DATE 2018-06-06 02:13:23 PM BY UPI REF NO 815742512130.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 7000.0 ON DATE 2018-07-30 05:35:21 PM BY UPI REF NO 821168761006.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SBI UPI USER, YOUR ACCOUNT IS DEBITED INR 720.0 ON DATE 2018-06-04 06:00:06 PM BY UPI REF NO 815572059932.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"DEAR SMART PAY CUSTOMER,WE HAVE SUCCESSFULLY DEBITED YOUR HDFC BANK CREDIT CARD ENDING 2073 TO PAY YOUR SPAY 13699433 BILL FOR THE AMOUNT RS 235",Debit
"DEAR SMART PAY CUSTOMER,WE HAVE SUCCESSFULLY DEBITED YOUR HDFC BANK CREDIT CARD ENDING 6922 TO PAY YOUR SPAY 8374543786 BILL FOR THE AMOUNT RS 100",Debit
"DEAR,PARSHWA POLYMERS & CHEMICALS, THANKS FOR PAYMENT, WE HAVE RECEIVED AMOUNT RS. 121930 FROM YOU ON 09/08/2018 REF NO. 003041 NOW YOUR O/S BALANCE IS 1. THANKS",Debit
"DEAR,PARSHWA POLYMERS & CHEMICALS, THANKS FOR PAYMENT, WE HAVE RECEIVED AMOUNT RS. 300000 FROM YOU ON 06/06/2018 REF NO. 001533 NOW YOUR O/S BALANCE IS 321931. THANKS",Debit
DEBITED CASH INR 100000.00 IN AC NO. 1001XXXX8939 DEP NO - CHQ NO. 141302 ON 22.06.18(17:19:57). BALANCE INR 151651.97 -AUCB,Debit
DEBITED CASH INR 100000.00 IN AC NO. 1001XXXX8939 DEP NO - CHQ NO. 378598 ON 19.06.18(14:16:41). BALANCE INR 351651.97 -AUCB,Debit
DEBITED CASH INR 50000.00 IN AC NO. 1001XXXX8939 DEP NO - CHQ NO. 141303 ON 25.06.18(16:47:31). BALANCE INR 101651.97 -AUCB,Debit
DEBITED CASH INR 50000.00 IN AC NO. 1001XXXX8939 DEP NO - CHQ NO. 378599 ON 19.06.18(14:20:16). BALANCE INR 301651.97 -AUCB,Debit
DEBITED CLG INR 100000.00 IN AC NO. 1001XXXX8939 CHQ NO. 378594 ON 12.06.18(11:50:31).AVAILABLE BALANCE INR 651688.55 -AUCB,Debit
DEBITED CLG INR 200000.00 IN AC NO. 1001XXXX8939 CHQ NO. 378590 ON 06.06.18(11:44:37).AVAILABLE BALANCE INR 851688.55 -AUCB,Debit
DEBITED CLG INR 22750.00 IN AC NO. 1001XXXX8939 CHQ NO. 141305 ON 29.06.18(11:36:47).AVAILABLE BALANCE INR 78901.97 -AUCB,Debit
DEBITED CLG INR 50000.00 IN AC NO. 1001XXXX8939 CHQ NO. 378593 ON 12.06.18(12:25:17).AVAILABLE BALANCE INR 601688.55 -AUCB,Debit
DEBITED CLG INR 75300.00 IN AC NO. 1001XXXX8939 CHQ NO. 141304 ON 03.07.18(14:03:14).AVAILABLE BALANCE INR 3583.97 -AUCB,Debit
HELLO! YOUR A/C NO. 738035 HAS BEEN DEBITED BY RS. 500 ON 22AUG18. THE A/C BALANCE IS RS. 1017.93.INFO: UPI/P2A/823414582924/PUCHAKAYALA SANDEEP. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 1000 ON 08AUG18. THE A/C BALANCE IS RS. 2354.10.INFO: IMPS/P2A/822013888445/34805125605SBIN001. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 10000 ON 13AUG18. THE A/C BALANCE IS RS. 212.10.INFO: AEPS/WDL/BARAULI BELOW SBIBARAUL. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 12 ON 10AUG18. THE A/C BALANCE IS RS. 33892.10.INFO: UPI/P2M/822209361473/PAYTM. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 150 ON 01AUG18. THE A/C BALANCE IS RS. 686.00.INFO: UPI/P2M/821310344069/PAYTM. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 15005.9 ON 31JUL18. THE A/C BALANCE IS RS. 1336.00.INFO: IMPS/P2A/821213178702/0290104000225298IB. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 15005.9 ON 31JUL18. THE A/C BALANCE IS RS. 16341.90.INFO: IMPS/P2A/821213177367/366105000169ICIC00. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 15005.9 ON 31JUL18. THE A/C BALANCE IS RS. 29847.80.INFO: IMPS/P2A/821213170309/0290104000225298IB. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 30 ON 11AUG18. THE A/C BALANCE IS RS. 312.10.INFO: UPI/P2M/822308339671/PAYTM. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 34250 ON 10AUG18. THE A/C BALANCE IS RS. 342.10.INFO: EASY/P18222089080/40311062/259659324. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 500 ON 31JUL18. THE A/C BALANCE IS RS. 836.00.INFO: UPI/P2M/821219632035/PAYTM. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 600 ON 02AUG18. THE A/C BALANCE IS RS. 86.00.INFO: IMPS/P2A/821415023274/34805125605SBIN001. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
HELLO! YOUR A/C NO. 885287 HAS BEEN DEBITED BY RS. 6705.9 ON 07AUG18. THE A/C BALANCE IS RS. 3354.10.INFO: IMPS/P2A/821918676895/0290104000225298IB. CALL 18605005555 (IF IN INDIA) IF YOU HAVE NOT DONE THIS TRANSACTION.,Debit
"INR 1,00,000.00 DR TO A/C NO XX6613 TOWARDS UPI-10766432888-10766432888@SBIN0001011.IFSC.NPCI-815806934639-NA VAL 07-JUN-18. CLR BAL INR 3,14,688.00.",Debit
"INR 1,000.00 DEBITED TO AC XXXXXXXXXXX2008 ON 20-FEB-2018 21:28:35-ATD:2201599603:SPCND116: B PUTTASWAMAIYYA ROAD BANGALORE KAIN TOT AVBL BAL-INR 3,434.57 ON 20-FEB-2018 21:28:35",Debit
"INR 1,500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 18-FEB-2018 11:03:08-ATD:2201599603:VD121602:ULSOOR BA NGALORE KAIN TOT AVBL BAL-INR 1,842.07 ON 18-FEB-2018 11:03:08",Debit
"INR 1,500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 28-FEB-2018 11:24:35-ATD:2201599603:800025: SESHADRIPURAM OATM BANGALORE-URBKAIN TOT AVBL BAL-INR 1,250.07 ON 28-FEB-2018 11:24:35",Debit
"INR 100.00 DEBITED TO AC XXXXXXXXXXX2008 ON 04-APR-2018 18:48:36-PCA:2201599603:444534754935061:SANTRUPTI FUELS BANGALORE IND TOT AVBL BAL-INR 1,159.63 ON 04-APR-2018 18:48:36",Debit
INR 100.00 DEBITED TO AC XXXXXXXXXXX2008 ON 09-APR-2018 14:54:18-PCA:2201599603:444534754935061:SANTRUPTI FUELS BANGALORE IND TOT AVBL BAL-INR 559.63 ON 09-APR-2018 14:54:18,Debit
INR 100.00 DEBITED TO AC XXXXXXXXXXX2008 ON 12-APR-2018 16:57:30-PCA:2201599603:0805621M0001967:RKR ENT SHELL BANGALORE HQ IND TOT AVBL BAL-INR 460.38 ON 12-APR-2018 16:57:30,Debit
INR 140.00 DEBITED TO AC XXXXXXXXXXX2008 ON 24-APR-2018 15:14:56-PCA:2201599603:SRIVARI PETRO:SRIVARI PETRO BANGALORE IND TOT AVBL BAL-INR 2.38 ON 24-APR-2018 15:14:56,Debit
"INR 2,10,000.00 DR TO A/C NO XX6613 TOWARDS DD ISSUE - HDFC BANK LT - CHENNAI - CL - 001647 - 056813008772 - *** SRMIST*** VAL 09-MAY-18. CLR BAL INR 1,565.16.",Debit
"INR 2,500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 14-MAR-2018 16:06:27-ATD:2201599603:079421758524: SESHADRIPURAM ONE BANGALORE M KAIN TOT AVBL BAL-INR 1,394.57 ON 14-MAR-2018 16:06:27",Debit
"INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 12-MAR-2018 16:46:45-PCA:2201599603:SRIVARI PETRO:SRIVARI PETRO BANGALORE IND TOT AVBL BAL-INR 2,195.07 ON 12-MAR-2018 16:46:45",Debit
"INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 13-MAR-2018 20:37:10-PCA:2201599603:037044016140072:GBS REDDI & CO BANGALORE IND TOT AVBL BAL-INR 1,996.57 ON 13-MAR-2018 20:37:10",Debit
"INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 16-MAR-2018 09:01:54-PCA:2201599603:C PUTTAIAH & SO:C PUTTAIAH & SONS BANGALORE IND TOT AVBL BAL-INR 1,194.57 ON 16-MAR-2018 09:01:54",Debit
INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 19-APR-2018 17:30:06-PCA:2201599603:444534754935061:SANTRUPTI FUELS BANGALORE IND TOT AVBL BAL-INR 142.38 ON 19-APR-2018 17:30:06,Debit
INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 19-APR-2018 17:31:08-PCA:2201599603:444534754935061:SANTRUPTI FUELS BANGALORE IND TOT AVBL BAL-INR 142.38 ON 19-APR-2018 17:31:08,Debit
"INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 19-FEB-2018 13:20:45-PCA:2201599603:C PUTTAIAH & SO:C PUTTAIAH & SONS BANGALORE IND TOT AVBL BAL-INR 1,642.07 ON 19-FEB-2018 13:20:45",Debit
"INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 23-FEB-2018 13:01:02-PCA:2201599603:SRIVARI PETRO:SRIVARI PETRO BANGALORE IND TOT AVBL BAL-INR 2,737.57 ON 23-FEB-2018 13:01:02",Debit
INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 26-FEB-2018 11:05:12-PCA:2201599603:C PUTTAIAH & SO:C PUTTAIAH & SONS BANGALORE IND TOT AVBL BAL-INR 337.57 ON 26-FEB-2018 11:05:12,Debit
INR 200.00 DEBITED TO AC XXXXXXXXXXX2008 ON 27-FEB-2018 13:00:30-PCA:2201599603:C PUTTAIAH & SO:C PUTTAIAH & SONS BANGALORE IND TOT AVBL BAL-INR 137.57 ON 27-FEB-2018 13:00:30,Debit
"INR 3,00,000.00 DR TO A/C NO XX6613 TOWARDS RTGS DR-SBIN0001011-G NAGESWAR RAO-VIJAYAWADA A-HDFCR52018060781367124 VAL 07-JUN-18. CLR BAL INR 13,637.16.",Debit
INR 315.00 DEBITED TO AC XXXXXXXXXXX2008 ON 18-MAR-2018 13:04:01-PCA:2201599603:0000023486060A3:M/S CITY PEARL SUPER3. BANGALORE IND TOT AVBL BAL-INR 679.57 ON 18-MAR-2018 13:04:01,Debit
"INR 5,535.00 DR TO A/C NO XX6613 TOWARDS EMI 5070386 CHQ S50703860011 03185070386 VAL 07-MAR-18. CLR BAL INR 1,264.16.",Debit
"INR 5,535.00 DR TO A/C NO XX6613 TOWARDS EMI 5070386 CHQ S50703860021 04185070386 VAL 07-APR-18. CLR BAL INR 1,437.16.",Debit
"INR 5,535.00 DR TO A/C NO XX6613 TOWARDS EMI 5070386 CHQ S50703860031 05185070386 VAL 07-MAY-18. CLR BAL INR 1,565.16.",Debit
"INR 5,535.00 DR TO A/C NO XX6613 TOWARDS EMI 5070386 CHQ S50703860041 06185070386 VAL 07-JUN-18. CLR BAL INR 8,102.16.",Debit
"INR 500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 01-APR-2018 12:53:33-ATD:2201599603:0888E0663313: EPS_SHRIRAMPURA BANGALORE M KAIN TOT AVBL BAL-INR 1,259.63 ON 01-APR-2018 12:53:33",Debit
INR 500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 05-APR-2018 10:37:56-ATD:2201599603:APCN22710: SRIRAMPURA POLICE STN BANGALORE KAIN TOT AVBL BAL-INR 659.63 ON 05-APR-2018 10:37:56,Debit
"INR 500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 23-FEB-2018 08:36:44-ATD:2201599603:CBMN005640: CORP MILL CORNER BLR BANGALORE KAIN TOT AVBL BAL-INR 2,937.57 ON 23-FEB-2018 08:36:44",Debit
"INR 500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 24-MAR-2018 18:23:29-ATD:2201599603:NBAN1291111505: UBI KADIRANHALLI BANGALORE KAIN TOT AVBL BAL-INR 1,455.57 ON 24-MAR-2018 18:23:29",Debit
"INR 500.00 DEBITED TO AC XXXXXXXXXXX2008 ON 28-MAR-2018 13:54:13-ATD:2201599603:BLON1401: SC RD SESHADRIPURAM BAN KAIN TOT AVBL BAL-INR 1,730.07 ON 28-MAR-2018 13:54:13",Debit
NEFT TRANSACTION WITH REFERENCE NUMBER N047180476175906 FOR INR 500.00 HAS BEEN CREDITED TO THE BENEFICIARY ACCOUNT ON 16-02-2018 AT 08:24:30.,Debit
"NEFT TRANSACTION WITH REFERENCE NUMBER N136180542295601 FOR INR 3,100.00 HAS BEEN CREDITED TO THE BENEFICIARY ACCOUNT ON 16-05-2018 AT 11:43:52.",Debit
"NEFT TRANSACTION WITH REFERENCE NUMBER N225180608340720 FOR INR 2,000.00 HAS BEEN CREDITED TO THE BENEFICIARY ACCOUNT ON 13-08-2018 AT 03:12:34.",Debit
"O/W CHQ NO 000000803451 FOR INR 50,000.00 LODGED ON 23-MAY-2018 05:01:12 PM TO A/C XXX1282 IS REALIZED. AVL BAL IS INR 70,003.71",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.1.00 ON 07/AUG/2018 08:41:48(UPI REF NO 821908226868).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.1000.00 ON 15/AUG/2018 10:14:20(UPI REF NO 822710734176).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.12800.00 ON 14/AUG/2018 15:53:07(UPI REF NO 822615220472).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.1500.00 ON 14/AUG/2018 12:24:12(UPI REF NO 822612031095).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.220.00 ON 17/AUG/2018 13:44:17(UPI REF NO 822913611846).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.2430.00 ON 16/AUG/2018 18:56:03(UPI REF NO 822818021523).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.2430.00 ON 16/AUG/2018 18:59:32(UPI REF NO 822819024995).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.500.00 ON 07/AUG/2018 10:37:24(UPI REF NO 821910330822).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.500.00 ON 17/AUG/2018 14:13:41(UPI REF NO 822914640442).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RAGHUPOOJARY8968@OKSBI LINKED TO A/C XXXXXXXX000182 DEBITED FOR RS.8000.00 ON 07/AUG/2018 08:45:24(UPI REF NO 821908229232).IF YOU FIND TXN SUSPICIOUS, SEND BLOCKUPI TO 9220092200. TOLLFREE 18002083333 OR 180030113333",Debit
"RS 100 WITHDRAWN FROM A/C XX 7972 ON 10/08/18 AT TWY ATM TYYW0743.TXN# 822218004029 .AVL BAL RS 68.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 100 WITHDRAWN FROM A/C XX 7972 ON 15/08/18 AT TWY ATM TYYW0743.TXN# 822715004940 .AVL BAL RS 169.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
RS 100.00 DEBITED FROM A/C **6613 ON 30-06-18 TO VPA FXM@YBL(UPI REF NO 818118934135). NOT YOU? CALL ON 912261606161 TO REPORT,Debit
"RS 1000 W/D AT SBI ATM HFND000630206 KARANPUR BAZAR,DEHRADUN FM A/CX5715ON20/08/18.TXN#4440.AVL BAL RS9.89.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
"RS 1000 WITHDRAWN FROM A/C XX 7972 ON 02/08/18 AT AXS ATM DWCW2064.TXN# 821421022175 .AVL BAL RS 18517.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 1000 WITHDRAWN FROM A/C XX 7972 ON 02/08/18 AT AXS ATM MWCW2064.TXN# 821421020718 .AVL BAL RS 18517.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 1000 WITHDRAWN FROM A/C XX 7972 ON 16/07/18 AT ICI ATM S1VDK060.TXN# 819715004152 .AVL BAL RS 9137.41. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 10000 WITHDRAWN FROM A/C XX 7972 ON 29/07/18 AT UBI ATM AMUM0160.TXN# 821012007033 .AVL BAL RS 6702.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 200 WITHDRAWN FROM A/C XX 7972 ON 07/08/18 AT ICI ATM S1CWE628.TXN# 821912004697 .AVL BAL RS 187.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 2500 WITHDRAWN FROM A/C XX 5715 ON 03/08/18 AT PNB ATM N4061600.TXN# 821521806451 .AVL BAL RS 258.89. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 3000 WITHDRAWN FROM A/C XX 7972 ON 04/08/18 AT IIB ATM MN004815.TXN# 821616023176 .AVL BAL RS 4247.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 3000 WITHDRAWN FROM A/C XX 7972 ON 17/07/18 AT AXS ATM DWCW2064.TXN# 819809032237 .AVL BAL RS 6137.41. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
"RS 500 WITHDRAWN FROM A/C XX 7972 ON 29/07/18 AT ICI ATM S1CWK308.TXN# 821012005038 .AVL BAL RS 202.56. IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109",Debit
RS 590.00 DEBITED TO A/C XXXXX881940 AS LATE PAYMENT CHARGES ON 05.06.2018. PLZ PAY EMI/INSTALLMENT ON DUE DATE TO AVOID LATE PAYMENT CHARGES.,Debit
RS 590.00 DEBITED TO A/C XXXXX881940 AS LATE PAYMENT CHARGES ON 06.04.2018. PLZ PAY EMI/INSTALLMENT ON DUE DATE TO AVOID LATE PAYMENT CHARGES.,Debit
RS 590.00 DEBITED TO A/C XXXXX881940 AS LATE PAYMENT CHARGES ON 08.05.2018. PLZ PAY EMI/INSTALLMENT ON DUE DATE TO AVOID LATE PAYMENT CHARGES.,Debit
"RS 9000 W/D AT SBI ATM S1NB011569002 SEC 31, HUDA MARKET,GURGAON FM A/CX0513ON10/08/18.TXN#3650.AVL BAL RS236.56.IF NOT DONE BY YOU, FORWARD THIS SMS FROM MOBILE NUMBER REGISTERED WITH SBI TO 9223008333 TO BLOCK YOUR CARD. YOU MAY ALSO CALL 1-800-111109.DOWNLOAD YONO @ WWW.YONOSBI.COM",Debit
RS. 100 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/819160132623.TOT BAL:587.05CR AVL AMT:- 587.05(10-07-2018 15:34:32),Debit
RS. 1000.00 DEBITED FROM A/C **6613 ON 02-06-18 TO A/C **3383 (UPI REF NO. 815363955579). NOT YOU? CALL ON 912261606161 TO REPORT,Debit
RS. 100000.00 DEBITED FROM A/C **6613 ON 07-06-18 TO A/C **2888 (UPI REF NO. 815806934639). NOT YOU? CALL ON 912261606161 TO REPORT,Debit
RS. 1285 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/817048244324.TOT BAL:806.05CR AVL AMT:- 806.05(19-06-2018 12:40:23),Debit
RS. 130 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: ACH/ECS MANDATE REGISTRATION C.TOT BAL:500.05CR AVL AMT:- 500.05(29-06-2018 16:36:45),Debit
"RS. 15,000.00 DEBITED FROM A/C XXXXXXXX759154 ON 05/04/2018 AT 15:03:08. A/C BAL. RS. 4,503.00 .368031 -RAJESH GO MOBILE -MBANDHAN:",Debit
RS. 1500 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: NFSD/IDBI VADOD//14:24:03/8180.TOT BAL:630.05CR AVL AMT:- 630.05(29-06-2018 14:22:21),Debit
RS. 1500 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: SELF.TOT BAL:807.05CR AVL AMT:- 807.05(20-06-2018 10:53:09),Debit
RS. 1500.00 DEBITED FROM A/C **6613 ON 02-06-18 TO A/C **3383 (UPI REF NO. 815360368383). NOT YOU? CALL ON 912261606161 TO REPORT,Debit
RS. 1525 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: 4005196651 TP ACH CAPITAL FIRS.TOT BAL:475.05CR AVL AMT:- 475.05(02-07-2018 12:01:52),Debit
RS. 1525 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: 4542508105 TP ACH CAPITAL FIRS.TOT BAL:2978.05CR AVL AMT:- 2978.05(02-08-2018 12:10:06),Debit
"RS. 160.00 WAS SPENT ON YOUR ATM CARD NO. ENDING XXXX5990 PVR LTD ON 03-JUL-2018. A/C NO XXXX2833 BAL IS RS. 5,708.52 CR AND AVL BAL IS RS. 5,708.52",Debit
RS. 230 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/820460916929.TOT BAL:357.05CR AVL AMT:- 357.05(23-07-2018 20:48:15),Debit
RS. 333 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: POS/BARODA G/DMART/81751.TOT BAL:3024.05CR AVL AMT:- 3024.05(24-06-2018 10:12:02),Debit
RS. 40 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/817763666459.TOT BAL:2984.05CR AVL AMT:- 2984.05(26-06-2018 21:01:12),Debit
RS. 4500 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: NFSD/VA022701//16:46:44/817216.TOT BAL:1307.05CR AVL AMT:- 1307.05(21-06-2018 16:45:14),Debit
"RS. 480.00 WAS SPENT ON YOUR ATM CARD NO. ENDING XXXX5990 NEW HOTEL KASHMIR ON 04-AUG-2018. A/C NO XXXX2833 BAL IS RS. 6,215.02 CR AND AVL BAL IS RS. 6,215.02",Debit
RS. 50 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/821516301813.TOT BAL:2928.05CR AVL AMT:- 2928.05(03-08-2018 16:20:53),Debit
RS. 500 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: UPI/817316705418.TOT BAL:3457.05CR AVL AMT:- 3457.05(22-06-2018 16:21:08),Debit
RS. 6000 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: NFSD/IDBI VADOD//15:45:20/8187.TOT BAL:675.05CR AVL AMT:- 675.05(06-07-2018 15:43:35),Debit
RS. 854 WITHDRAWN FROM YOUR A/C *********002707 DETAILS: HOME CREDIT.TOT BAL:2130.05CR AVL AMT:- 2130.05(28-06-2018 15:37:55),Debit
"RS.1000 IS DEBITED TO A/C ...8078 ON 15-06-18 01:50:15 (AVLBL BAL RS.2150) AT ATM TID-00LWCW2922,REF-816600000284. NOW 15G/H SUBMISSION DIGITALLY ENABLED.",Debit
